鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數_int
鼓山區,房地(土地+建物)+車位,文信路211~240號,11.76,都市：其他:第四種商業區,,,1100206,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931025,133.76999999999998,3,2,2,有,有,10500000,78493,坡道平面,0.0,0,,RPROMLKKLHGGFAE07DA,73.24,11.58,0.0,有,,15
鼓山區,房地(土地+建物)+車位,馬卡道路331~360號,8.01,都市：其他:特定第四種商業區,,,1100204,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040731,95.7,2,1,1,有,有,7650000,79937,升降機械,7.46,0,附家具家電裝潢,RPQNMLLKLHGGFAE96DA,53.12,4.76,0.0,有,102.0,15
新興區,房地(土地+建物),六合一路61~90號,2.92,都市：其他:第五種商業區,,,1100208,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880528,33.72,1,1,1,有,有,1850000,54864,,0.0,0,,RPVPMLSKKHGGFBE38DA,20.51,0.0,3.39,有,,13
新興區,房地(土地+建物)+車位,南臺路151~180號,12.37,都市：其他:第四種商業區,,,1100109,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020110,156.73,3,2,2,有,有,10650000,67951,坡道平面,22.27,0,,RPVNMLLKLHGGFBE57DA,73.96,8.55,8.23,有,111.0,15
前鎮區,房地(土地+建物)+車位,育樂路151~180號,29.2,都市：其他:第四種住宅區,,,1100120,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020805,211.32999999999998,3,2,2,有,有,15100000,71452,坡道平面,23.0,0,,RPSOMLOJLHGGFCE67DA,106.71,16.84,0.0,有,114.0,14
前鎮區,房地(土地+建物),民權二路220巷1~30號,6.16,都市：其他:第三種特定商業專用區,,,1100117,土地2建物1車位0,三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860527,127.03999999999999,3,2,2,有,有,5150000,40538,,0.0,0,含裝潢費;含傢俱設備費;含租約;,RPSNMLKKLHGGFCE27DA,85.48,9.84,0.0,有,115.0,27
三民區,房地(土地+建物)+車位,鼎愛街1~30號,11.56,都市：其他:第四種住宅區,,,1100225,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901130,103.33,2,2,1,有,有,5630000,54486,坡道平面,26.6,0,,RPUOMLSJLHGGFDE38DA,46.94,6.68,0.0,有,118.0,13
三民區,房地(土地+建物),建德路91~120號,7.96,都市：其他:第五種商業區,,,1100203,土地2建物1車位0,十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830505,117.4,4,1,2,有,有,4800000,40886,,0.0,0,附裝潢家具家電,RPSOMLKKLHGGFDE47DA,80.44,10.2,0.0,有,119.0,21
三民區,房地(土地+建物),大豐二路361~390號,8.74,都市：其他:第四種商業區,,,1091230,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870106,126.84,3,2,2,有,有,4980000,39262,,0.0,0,,RPQNMLLKLHGGFDE27DA,77.41,18.36,0.0,有,,14
左營區,房地(土地+建物)+車位,南屏路91~120號,20.75,都市：其他:第四種住宅區,,,1100131,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010914,164.12,3,2,2,有,有,10900000,66415,坡道平面,29.17,0,陽台外推;,RPQRMLNJKHGGFEE77DA,70.11,14.67,0.0,有,121.0,13
楠梓區,房地(土地+建物),惠民路301~330號,10.84,都市：其他:第五種住宅區,,,1100126,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0890824,83.2,2,2,1,有,有,3600000,43269,,0.0,0,冷氣2具冰箱1具含傢俱設備費;,RPXPMLKKLHGGFEE18DA,53.91,7.27,0.0,有,,13
左營區,房地(土地+建物)+車位,新榮街121~150號,34.66,都市：其他:第五種住宅區,,,1091109,土地1建物1車位1,十七層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1030704,422.48,4,2,3,有,有,39400000,93655,坡道平面,23.14,2000000,,RPOQMLKKLHGGFEE37DA,230.83,21.75,0.0,有,,28
左營區,房地(土地+建物)+車位,新榮街121~150號,37.82,都市：其他:第五種住宅區,,,1091103,土地1建物1車位2,八層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1030704,445.63,4,2,3,有,有,38880000,87342,坡道平面,46.28,4000000,,RPPQMLKKLHGGFEE47DA,230.83,21.75,0.0,有,,28
楠梓區,房地(土地+建物)+車位,旗楠路871~900號,15.16,都市：其他:第二種特定商業專用區,,,1100126,土地2建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831014,147.19,3,2,2,有,有,4200000,28535,坡道平面,19.62,0,,RPQQMLKKLHGGFEE57DA,88.17,12.29,0.0,有,,17
左營區,房地(土地+建物),忠言路181~210號,16.09,都市：其他:第三種住宅區。,,,1100130,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810908,122.13,2,2,1,有,有,4000000,32752,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPUQMLKKLHGGFEE97DA,71.83,11.26,0.0,有,,14
左營區,房地(土地+建物)+車位,重上街31~60號,10.97,都市：其他:第四種商業區,,,1100216,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940202,109.22,2,1,1,有,有,6650000,56674,坡道平面,18.35,1500000,,RPPNMLLKLHGGFEE27DA,55.24,8.62,0.0,有,,14
左營區,房地(土地+建物)+車位,孟子路511~540號,16.49,都市：其他:第四種住宅區,,,1100204,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土結構造,0930519,106.35,2,2,1,有,有,6760000,63564,坡道平面,26.1,0,,RPWOMLLKLHGGFEE08DA,48.36,7.54,0.0,有,,13
左營區,房地(土地+建物),重和路31~60號,11.69,都市：其他:第五種住宅區,,,1100131,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951124,104.07000000000001,2,1,1,有,有,7000000,67262,,0.0,0,含裝潢費;含傢俱設備費;,RPUPMLLKLHGGFEE97DA,67.95,4.39,0.0,有,128.0,15
鳳山區,房地(土地+建物)+車位,杭州西街91~120號,11.34,都市：其他:第三之一種住宅區,,,1100209,土地1建物1車位1,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840426,111.78,3,2,2,有,有,4350000,38916,坡道機械,0.0,0,,RPUNMLLKLHGGFGE97DA,68.13,7.36,0.0,有,,16
大寮區,房地(土地+建物)+車位,仁德路1~30號,17.81,都市：其他:第二種住宅區,,,1091207,土地1建物1車位1,十八層，十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840217,209.33999999999997,4,2,3,有,有,6500000,31050,坡道平面,0.0,0,陽台外推;,RPUNMLPKJHGGFLE68DA,116.93,37.23,14.26,有,,19
橋頭區,房地(土地+建物),公園南街1~30號,9.65,,一般農業區,甲種建築用地,1100225,土地3建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860115,37.24,1,1,1,有,有,1250000,33566,,0.0,0,,RPQOMLKKLHGGFFE57EA,19.64,3.72,0.0,有,,13
大社區,房地(土地+建物)+車位,學府路225巷5弄1~30號,32.09,,山坡地保育區,丙種建築用地,1100220,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851008,94.78,2,2,1,有,有,3100000,32707,坡道平面,0.0,0,,RPTNMLLKLHGGFIE18EA,50.23,7.67,0.0,有,,13
鳳山區,房地(土地+建物)+車位,凱旋路271~300號,15.9,都市：其他:第三之一種住宅區,,,1100202,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811028,140.51,3,2,2,有,有,6680000,47541,坡道平面,0.0,0,,RPWOMLMKLHGGFGE48EA,89.13,12.38,0.0,有,,15
左營區,房地(土地+建物)+車位,重義路31~60號,13.77,都市：其他:第四種住宅區,,,1100202,土地1建物1車位1,十九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871110,195.53,4,2,2,有,有,10400000,53189,坡道平面,36.69,0,,RPOPMLMKLHGGFEE57EA,109.46,14.52,0.0,有,151.0,22
三民區,房地(土地+建物)+車位,明誠一路571~600號,17.95,都市：其他:第四種住宅區,,,1100203,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880625,162.23000000000002,3,2,2,有,有,7880000,54313,坡道平面,39.24,1200000,,RPTOMLLKLHGGFDE77EA,80.05,11.88,0.0,有,153.0,13
左營區,房地(土地+建物)+車位,新榮街61~90號,35.89,都市：其他:第五種住宅區,,,1100206,土地1建物1車位2,九層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1030704,424.53,3,2,3,有,有,30900000,69970,坡道平面,42.94,4200000,,RPPNMLOKLHGGFEE57DA,208.68,34.12,0.0,有,,28
左營區,房地(土地+建物)+車位,榮德街1~30號,13.6,都市：其他:第五種住宅區,,,1100209,土地1建物1車位1,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0900409,180.87,3,2,2,有,有,8500000,46995,坡道平面,23.4,0,,RPRPMLLKLHGGFEE67DA,97.67,17.48,0.0,有,,22
左營區,房地(土地+建物)+車位,緯六路241~270號,33.41,都市：其他:第四種住宅區,,,1100125,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991216,173.82,3,2,2,有,有,3600000,20711,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPRRMLKKLHGGFEE77DA,94.86,8.49,0.0,有,168.0,14
左營區,房地(土地+建物),博愛四路211~240號,9.9,都市：其他:第五種住宅區,,,1100127,土地1建物1車位0,十九層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840817,140.1,3,2,2,有,有,6320000,45111,,0.0,0,全屋就已知悉及未知悉之滲漏水情形買方願自行修繕處理，即賣方不負民法規範之滲漏水瑕疵擔保責任。,RPUUMLSLJHGGFEE09DA,94.3,10.69,0.0,有,,28
三民區,房地(土地+建物)+車位,大豐一路271~300號,18.05,都市：其他:第四種住宅區,,,1100220,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950904,124.66,2,2,1,有,有,6200000,49735,坡道平面,38.2,0,,RPTNMLKKLHGGFDE47DA,51.47,7.76,0.0,有,,15
三民區,房地(土地+建物),大昌二路241~270號,3.19,都市：其他:第四種商業區,,,1100303,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880731,39.28,1,1,1,有,有,1800000,45825,,0.0,0,,RPVOMLLKLHGGFDE87DA,24.89,3.8,0.0,有,172.0,14
三民區,房地(土地+建物)+車位,澄清路571~600號,11.97,都市：其他:第五種住宅區,,,1091228,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010815,119.96,4,2,2,有,有,8000000,66694,坡道平面,19.32,0,親友、員工、共有人或其他特殊關係間之交易;,RPQNMLSLKHGGFDE97DA,175.11,26.02,0.0,有,173.0,15
三民區,房地(土地+建物)+車位,澄清路571~600號,11.97,都市：其他:第五種住宅區,,,1100121,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010815,119.96,4,2,2,有,有,8000000,66694,坡道平面,19.32,0,親友、員工、共有人或其他特殊關係間之交易;,RPRNMLSLKHGGFDE08DA,58.37,8.68,0.0,有,173.0,15
三民區,房地(土地+建物)+車位,民族一路511~540號,11.82,都市：其他:第五種住宅區,,,1100120,土地1建物1車位1,七層，八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880209,161.34,3,2,2,有,有,8500000,52684,坡道平面,30.6,0,,RPROMLKLKHGGFDE37DA,87.03,11.31,0.0,有,176.0,29
三民區,房地(土地+建物)+車位,天祥二路1~30號,10.37,都市：其他:第五種住宅區,,,1100112,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030831,110.47,3,1,1,有,有,7300000,66081,坡道平面,23.23,0,,RPVOMLSLJHGGFDE48DA,50.14,6.39,0.0,有,177.0,15
前鎮區,房地(土地+建物)+車位,中華五路1441~1470號,10.39,都市：其他:第三種特定商業專用區,,,1100214,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950314,106.53999999999999,2,2,1,有,有,7450000,69927,坡道平面,24.17,0,,RPQOMLKKLHGGFCE17DA,49.99,7.39,0.0,有,,14
前鎮區,房地(土地+建物),大禹街1~30號,10.57,都市：其他:市場用地,,,1100208,土地1建物1車位0,十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790323,143.0,3,2,2,有,有,7080000,49510,,0.0,0,,RPSNMLMKLHGGFCE47DA,100.51,12.5,0.0,有,,22
苓雅區,房地(土地+建物),興中二路121~150號,4.85,都市：其他:第五種商業區,,,1100131,土地1建物1車位0,十五層，十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860227,48.31,1,1,1,有,有,2350000,48644,,0.0,0,含租約;,RPPNMLTJLHGGFBE67DA,34.5,0.0,1.4,有,180.0,24
苓雅區,房地(土地+建物),中正一路151~180號,5.73,都市：其他:第五種商業區,,,1100206,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921105,72.46000000000001,2,1,1,有,有,4850000,66933,,0.0,0,陽台外推;,RPPOMLQLKHGGFBE57DA,42.75,8.92,0.0,有,182.0,14
鼓山區,房地(土地+建物)+車位,逢甲路61~90號,18.88,都市：其他:第五種住宅區,,,1100206,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910115,165.7,3,2,2,有,有,6500000,39228,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPSOMLMKLHGGFAE37DA,84.8,11.32,0.0,有,,14
鼓山區,房地(土地+建物)+車位,龍水二路91~120號,36.04,都市：其他:特定第五種住宅區,,,1100122,土地1建物1車位2,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040513,406.26,4,2,3,有,有,26000000,63998,坡道平面,39.78,0,,RPRNMLOJLHGGFAE27DA,213.86,25.91,0.0,有,,24
前金區,房地(土地+建物),光明街1~30號,5.29,都市：其他:第四種商業區,,,1100124,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010928,58.66,1,1,1,有,有,4380000,74668,,0.0,0,,RPXPMLKKLHGGFAE77DA,34.19,4.02,0.0,有,187.0,14
鼓山區,房地(土地+建物)+車位,九如四路541~570號,8.95,都市：其他:第五種住宅區,,,1100128,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,100.34,2,2,1,有,有,6100000,60793,坡道機械,10.25,0,,RPPPMLMJLHGGFAE07DA,50.29,7.51,0.0,有,188.0,15
鼓山區,房地(土地+建物)+車位,美術東二路91~120號,24.7,都市：其他:特定第五種住宅區,,,1100207,土地1建物1車位1,十四層，夾層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930610,181.03,4,2,2,有,有,13450000,74297,坡道平面,16.21,0,夾層;,RPQOMLRKKHGGFAE57DA,104.73,11.44,0.0,有,189.0,14
鼓山區,房地(土地+建物)+車位,神農路151~180號,19.68,都市：其他:第四種商業區,,,1100103,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970111,249.34000000000003,4,2,2,有,有,20080000,80533,坡道平面,32.21,0,,RPTNMLLKJHGGFAE07DA,125.14,17.97,0.0,有,191.0,24
鼓山區,房地(土地+建物)+車位,文信路211~240號,12.04,都市：其他:第四種商業區,,,1100115,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931025,123.88999999999999,3,2,2,有,有,8700000,70224,坡道機械,5.44,0,,RPRPMLSKJHGGFAE77DA,74.97,10.85,0.0,有,,15
鼓山區,房地(土地+建物)+車位,龍德路271~300號,23.61,都市：其他:第四種商業區,,,1100209,土地1建物1車位2,十一層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1030626,438.98,0,1,0,有,有,25500000,56969,坡道平面,44.03,3000000,,RPTNMLTJKHGGFAE87DA,233.1,28.38,0.0,有,192.0,36
鼓山區,房地(土地+建物)+車位,美術南五街181~210號,11.47,都市：其他:特定第五種住宅區,,,1100208,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040409,110.11,2,1,1,有,有,8550000,77650,升降機械,15.52,0,,RPUNMLKLKHGGFAE27DA,58.52,4.53,0.0,有,193.0,15
鼓山區,房地(土地+建物)+車位,美術東二路241~270號,17.75,都市：其他:特定第五種住宅區,,,1100126,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970425,146.39,3,2,2,有,有,10100000,68994,坡道機械,6.71,0,,RPXOMLOLKHGGFAE08DA,72.68,20.01,0.0,有,194.0,15
鼓山區,房地(土地+建物),青海路631~660號,13.18,都市：其他:第四種住宅區,,,1100126,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000524,115.58000000000001,3,1,2,有,有,6560000,56757,,0.0,0,,RPOOMLOLKHGGFAE17DA,67.84,6.97,0.0,有,,15
鼓山區,房地(土地+建物)+車位,美術東六街61~90號,15.98,都市：其他:特定第五種住宅區,,,1100130,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930805,103.33,2,2,1,有,有,6800000,65809,坡道平面,22.96,0,,RPOPMLMJLHGGFAE96DA,50.53,6.11,0.0,有,196.0,14
鼓山區,房地(土地+建物)+車位,美術北三路211~240號,14.5,都市：其他:特定第四種商業區,,,1100220,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951030,138.32999999999998,3,2,2,有,有,9300000,67231,坡道機械,7.01,0,,RPPNMLPKLHGGFAE27DA,85.31,0.0,5.18,有,,15
苓雅區,房地(土地+建物)+車位,仁德街1~30號,11.86,都市：其他:第四種商業區,,,1100126,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921128,126.77,3,2,2,有,有,9650000,76122,坡道機械,5.15,0,陽台外推;,RPPOMLPJLHGGFBE37DA,76.66,3.49,9.45,有,200.0,14
苓雅區,房地(土地+建物),光明街61~90號,5.29,都市：其他:第五種商業區,,,1100223,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960515,60.8,1,1,1,有,有,4150000,68257,,0.0,0,,RPXOMLPLKHGGFBE28DA,39.27,0.0,3.6,有,202.0,15
苓雅區,房地(土地+建物)+車位,新光路62巷1~30號,3.93,都市：其他:第三種特定商業專用區,,,1091128,土地1建物1車位1,二十層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,114.03,2,2,1,有,有,5170000,45339,坡道平面,0.0,0,,RPPNMLPKLHGGFBE37DA,59.7,3.03,10.68,有,204.0,35
苓雅區,房地(土地+建物)+車位,光明街61~90號,8.28,都市：其他:第五種商業區,,,1100131,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960508,94.73,2,2,1,有,有,6500000,68616,坡道機械,6.91,0,,RPUNMLOKLHGGFBE77DA,50.75,1.08,7.81,有,209.0,15
三民區,房地(土地+建物),德山街35巷1~30號,6.41,都市：其他:第二種商業區,,,1100207,土地1建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820625,75.45,2,2,1,有,有,3000000,39761,,0.0,0,陽台外推;,RPPOMLRJKHGGFDE67DA,49.26,10.03,0.0,有,213.0,18
三民區,房地(土地+建物)+車位,自立一路85巷1~30號,14.0,都市：其他:第二種特定商業專用區,,,1100221,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871113,103.03999999999999,2,2,1,有,有,5700000,55318,坡道平面,23.32,0,,RPVNMLMLKHGGFDE87DA,53.59,7.48,0.0,有,,14
