鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
文山區,房地(土地+建物)+車位,木新路三段243巷1弄1~30號,37.13,都市：其他:第三種住宅區。,,,1100117,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810704,144.78,5,2,2,有,有,19080000,156353,坡道平面,35.54,2000000,陽台外推;頂樓加蓋;其他增建;,RPUOMLTJLHGGFAA87EA,80.05,3.4,4.95,有,
文山區,房地(土地+建物),景豐街31巷1~30號,41.0,都市：其他:道路用地(公共設施用地)。61/10/12,,,1100124,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,91.42,3,2,1,有,無,14100000,154233,,0.0,0,陽台外推;,RPVOMLTJLHGGFAA97EA,77.67,0.0,13.75,無,
中正區,房地(土地+建物)+車位,汀州路一段331~360號,38.31,都市：其他:第三種住宅區。,,,1100122,土地1建物1車位1,二十一層,二十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1081202,257.17,4,2,2,有,有,54700000,212700,坡道平面,0.0,0,,RPWOMLTJLHGGFAA08EA,135.41,0.0,19.49,有,
文山區,房地(土地+建物),木柵路一段301~330號,17.5,都市：其他:第三種住宅區。,,,1100117,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,63.74,4,1,3,有,無,8600000,134923,,0.0,0,頂樓加蓋;,RPTNMLKKLHGGFAA86EA,63.74,0.0,0.0,無,019
文山區,房地(土地+建物),興隆路四段105巷1~30號,16.28,都市：其他:第三種住宅區。,,,1100207,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840821,77.7,2,2,1,有,有,12800000,164736,,0.0,0,其他增建;,RPWNMLKKLHGGFAA17EA,51.04,2.35,5.54,有,
大安區,房地(土地+建物)+車位,復興南路二段211~240號,7.71,都市：其他:交通用地(公共設施用地)。78/4/3,,,1091217,土地3建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860203,92.36,0,0,0,無,有,17620000,190775,坡道機械,0.0,0,,RPSNMLTJLHGGFFA97DA,40.43,0.95,0.0,有,
萬華區,房地(土地+建物),武昌街二段50巷1~30號,9.66,都市：其他:第四種商業區。,,,1100117,土地3建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700903,57.23,2,1,1,有,有,8660000,151319,,0.0,0,其他增建;,RPPOMLSJLHGGFBA37EA,29.87,14.39,0.0,有,
大同區,房地(土地+建物),萬全街31~60號,21.8,都市：其他:道路用地(公共設施用地) 但是否在第三種商業區(應依建築線或俟地籍測量分割後，再確定)。,,,1091122,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600301,87.49,2,2,1,有,無,17500000,200023,,0.0,0,,RPXQMLTJLHGGFBA48EA,87.49,0.0,0.0,無,
大同區,房地(土地+建物),萬全街31~60號,21.8,都市：其他:道路用地(公共設施用地) 但是否在第三種商業區(應依建築線或俟地籍測量分割後，再確定)。,,,1091122,土地2建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0600301,87.49,0,1,1,有,無,28000000,320037,,0.0,0,其他增建;,RPORMLTJLHGGFBA67EA,87.49,0.0,0.0,無,
大同區,房地(土地+建物),萬全街31~60號,21.8,都市：其他:道路用地(公共設施用地) 但是否在第三種商業區(應依建築線或俟地籍測量分割後，再確定)。,,,1091122,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600301,87.49,2,2,1,有,無,16500000,188593,,0.0,0,,RPPRMLTJLHGGFBA77EA,87.49,0.0,0.0,無,
大同區,房地(土地+建物),萬全街31~60號,21.8,都市：其他:道路用地(公共設施用地) 但是否在第三種商業區(應依建築線或俟地籍測量分割後，再確定)。,,,1091122,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,87.49,2,2,1,有,無,16000000,182878,,0.0,0,,RPQRMLTJLHGGFBA87EA,87.49,0.0,0.0,無,
大同區,房地(土地+建物),萬全街31~60號,21.8,都市：其他:道路用地(公共設施用地) 但是否在第三種商業區(應依建築線或俟地籍測量分割後，再確定)。,,,1091122,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600301,73.73,2,3,1,有,無,17000000,230571,,0.0,0,頂樓加蓋;,RPRRMLTJLHGGFBA97EA,73.73,0.0,0.0,無,
萬華區,房地(土地+建物),漢口街二段61~90號,3.26,都市：其他:第四種商業區。,,,1100128,土地2建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850106,45.32000000000001,2,1,1,有,有,8500000,187555,,0.0,0,陽台外推;其他增建;,RPXOMLKKLHGGFBA47EA,24.21,7.73,2.33,有,020
大同區,房地(土地+建物),伊寧街75巷12弄1~30號,26.5,都市：其他:第三種住宅區。,,,1100108,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700115,89.05,3,2,1,有,無,8880000,99719,,0.0,0,其他增建;,RPOOMLKKLHGGFBA56EA,80.84,8.21,0.0,無,021
內湖區,房地(土地+建物),東湖路113巷95弄61~90號,23.53,都市：其他:第三種住宅區。,,,1100207,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740215,87.63,3,2,1,有,無,10980000,125300,,0.0,0,,RPQPMLSJLHGGFCA67EA,67.91,0.0,7.67,無,022
內湖區,房地(土地+建物)+車位,康樂街136巷30弄1~30號,27.25,都市：其他:第三種住宅區。,,,1090525,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,鋼筋混凝土造,1090424,181.82,4,2,2,有,有,26000000,160125,坡道平面,35.06,2500000,,RPSPMLSJLHGGFCA87EA,97.12,0.63,9.2,有,
內湖區,房地(土地+建物)+車位,內湖路一段411巷61~90號,77.46,都市：其他:第三種住宅區。,,,1100108,土地2建物1車位5,十三層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051026,575.11,0,0,0,無,有,153280000,310674,坡道平面,126.15,13800000,,RPTPMLSJLHGGFCA97EA,251.29,11.47,27.64,有,023
內湖區,房地(土地+建物)+車位,內湖路二段253巷31~60號,39.84,都市：其他:第三種住宅區。,,,1091229,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980923,218.4,5,2,2,有,有,37000000,188463,坡道平面,35.34,2500000,,RPUPMLSJLHGGFCA08EA,114.53,6.91,10.64,有,
內湖區,房地(土地+建物),康寧路一段156巷32弄1~30號,29.6,都市：其他:第三種住宅區。,,,1100206,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661110,80.29,4,0,4,有,無,12400000,154440,,0.0,0,,RPXPMLSJLHGGFCA38EA,69.82,10.47,0.0,無,
內湖區,房地(土地+建物)+車位,陽光街321巷1~30號,12.4,都市：其他:科技工業區(A區),,,1100112,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),策略性產業（資訊服務業）一般辦公室,鋼筋混凝土造,0980312,96.04,0,1,1,有,有,13500000,170728,坡道平面,27.51,1800000,,RPVOMLTJLHGGFCA18EA,33.27,2.21,3.97,有,
中山區,房地(土地+建物),民生東路一段70巷1~30號,8.19,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100120,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960919,44.379999999999995,1,1,1,有,有,9750000,219694,,0.0,0,陽台外推;夾層;,RPRPMLTJLHGGFCA87EA,23.77,2.45,2.46,有,024
內湖區,房地(土地+建物)+車位,星雲街151~180號,13.24,都市：其他:市場用地,,,1091220,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880901,108.30000000000001,2,2,1,有,有,19080000,245375,坡道平面,40.73,2500000,,RPSPMLTJLHGGFCA97EA,47.93,0.0,4.27,有,025
中山區,房地(土地+建物),新生北路三段61~90號,10.99,都市：其他:第三之二種住宅區。,,,1100208,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080723,83.6,2,1,1,有,無,15300000,183014,,0.0,0,其他增建;,RPTPMLTJLHGGFCA08EA,37.49,10.87,5.54,有,
中山區,房地(土地+建物)+車位,敬業三路162巷91~120號,47.09,都市：其他:住宅區(供拆遷安置專案住宅使用)。,,,1091111,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890628,155.5,3,2,1,有,有,35000000,225080,坡道平面,0.0,0,,RPWPMLTJLHGGFCA38EA,77.66,0.0,8.1,有,
內湖區,房地(土地+建物)+車位,成功路四段167巷1~30號,22.68,都市：其他:第三種住宅區。,,,1091130,土地2建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940627,155.5,3,2,2,有,有,7795370,50131,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPRQMLTJLHGGFCA97EA,81.15,2.59,6.79,有,
松山區,房地(土地+建物),南京東路五段66巷1~30號,31.02,都市：其他:第三種住宅區。,,,1091127,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700413,162.3,4,1,1,有,無,28000000,172520,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;陽台外推;,RPUPMLQLJHGGFDA97EA,113.96,0.0,24.65,有,
信義區,房地(土地+建物)+車位,崇德街63巷1~30號,31.19,都市：其他:第三種住宅區。,,,1090929,土地1建物1車位2,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010614,268.37,3,2,2,有,有,49000000,182584,坡道平面,0.0,0,含土地增值稅或其他稅費;親友、員工、共有人或其他特殊關係間之交易;,RPXPMLOJLHGGFDA08EA,114.1,12.38,4.58,有,026
松山區,房地(土地+建物)+車位,寶清街101巷31~60號,24.22,都市：其他:第三種住宅區。,,,1100220,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1060821,104.3,2,2,1,有,有,20800000,199425,升降機械,12.38,0,,RPOQMLOJLHGGFDA27EA,53.06,0.0,5.44,有,
松山區,房地(土地+建物),南京東路五段250巷18弄1~30號,36.67,都市：其他:第三種住宅區。,,,1100201,土地1建物1車位0,五層，陽台,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0631005,175.96,5,2,3,有,有,30600000,173903,,0.0,0,,RPPQMLOJLHGGFDA37EA,158.29,0.0,0.0,有,
松山區,房地(土地+建物)+車位,光復南路33巷1~30號,52.68,都市：其他:第三種住宅區。,,,1100129,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830106,183.02999999999997,3,2,2,有,有,42000000,229471,坡道平面,0.0,0,,RPRQMLOJLHGGFDA57EA,122.28,2.79,14.16,有,
松山區,房地(土地+建物),三民路136巷1~30號,35.54,都市：其他:住宅用地(民生社區特定專用區) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,,,1100127,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0610805,121.36,2,2,1,有,有,28880000,237970,,0.0,0,陽台外推;,RPSQMLOJLHGGFDA67EA,94.38,0.0,26.98,有,
信義區,房地(土地+建物)+車位,松信路50巷1~30號,63.6,都市：其他:第三種住宅區。,,,1100220,土地1建物1車位4,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1021115,444.02,3,2,4,有,有,88300000,292945,坡道平面,163.08,6000000,含裝潢費5000000元;,RPPNMLMJLHGGFDA86EA,176.08,5.72,17.07,有,
松山區,房地(土地+建物),八德路二段331~360號,2.6,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100122,土地2建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980123,29.59,1,1,1,有,有,9980000,337276,,0.0,0,,RPPSMLOJLHGGFDA57EA,15.25,1.09,3.5,有,
信義區,房地(土地+建物),吳興街284巷28弄1~30號,25.2,都市：其他:第三種住宅區。,,,1100127,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781226,124.35,3,2,2,有,無,23000000,184962,,0.0,0,建築物含有：頂樓加蓋 鐵皮屋 無外牆,RPRSMLOJLHGGFDA77EA,95.6,5.26,10.64,有,
松山區,房地(土地+建物),八德路四段631~660號,4.71,都市：其他:第三種商業區。,,,1100204,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021216,47.72,1,1,1,有,有,12000000,251467,,0.0,0,,RPPNMLKKLHGGFDA76EA,27.81,2.74,0.0,有,027
松山區,房地(土地+建物),八德路四段631~660號,6.04,都市：其他:第三種商業區。,,,1100131,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021216,61.18000000000001,1,1,1,有,有,15500000,253351,,0.0,0,陽台外推;,RPQNMLKKLHGGFDA86EA,25.22,6.04,7.91,有,028
松山區,房地(土地+建物),光復南路66巷1~30號,35.3,都市：其他:第三之一種住宅區(特)。,,,1100210,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741003,114.33,3,2,2,有,無,21000000,183679,,0.0,0,,RPTNMLKKLHGGFDA17EA,107.62,1.88,4.83,無,
松山區,房地(土地+建物),民生東路五段177巷8弄1~30號,36.03,都市：其他:住宅用地(民生社區特定專用區)。,,,1100206,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,102.5,3,2,2,有,無,23600000,230244,,0.0,0,頂樓加蓋;,RPQNMLLKLHGGFDA96EA,102.5,0.0,0.0,無,
北投區,房地(土地+建物),泉源路1~30號,29.56,都市：其他:道路用地(公共設施用地)。59/7/4,,,1091204,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681103,113.04,3,2,2,有,無,3700000,32732,,0.0,0,二等親買賣件親友、員工、共有人或其他特殊關係間之交易;,RPWOMLSLJHGGFEA38EA,93.79,0.0,19.25,無,
北投區,房地(土地+建物)+車位,行義路170巷27弄1~30號,49.82,都市：其他:第二種住宅區。,,,1100113,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020516,127.6,1,2,1,有,有,21300000,190797,坡道平面,28.28,2350000,其他增建;,RPORMLOJLHGGFEA47EA,57.86,4.16,6.7,有,029
士林區,土地,富安段一小段61~90地號,381.26,都市：其他:公園用地(公共設施用地) 但是否在道路用地(公共設施用地)及娛樂區(應依建築線或俟地籍測量分割後，再確定將來採區段徵收方式辦理整體開發)。,,,1100219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27676800,72593,,0.0,0,包含公共設施保留地用地;,RPPOMLTJLHGGFEA77EA,0.0,0.0,0.0,無,030
士林區,土地,新安段五小段361~390地號,542.27,都市：其他:住宅區(原為保護區，經都市計畫檢討主要計畫變更，但因細部計畫及整體開發作業尚未完成，尚未能准許依變更後計畫用途使用) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,,,1091223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,12909,,0.0,0,,RPQOMLTJLHGGFEA87EA,0.0,0.0,0.0,無,
士林區,土地,新安段五小段691~720地號,6015.54,都市：其他:住宅區(原為保護區，經都市計畫檢討主要計畫變更，但因細部計畫及整體開發作業尚未完成，尚未能准許依變更後計畫用途使用)。,,,1090410,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,46000000,7647,,0.0,0,,RPROMLTJLHGGFEA97EA,0.0,0.0,0.0,無,
北投區,房地(土地+建物)+車位,中央北路四段515巷61~90號,27.62,都市：其他:科技工業區(不得作住宅使用)。,,,1100207,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),策略性產業（Ｇ２）（資訊服務業）,鋼筋混凝土造,1021129,137.14,2,1,1,有,有,17000000,138648,坡道平面,27.51,1800000,,RPQPMLTJLHGGFEA97EA,62.96,2.3,9.01,有,031
士林區,房地(土地+建物),天母東路50巷1~30號,17.4,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第壹種商業區) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,,,1100202,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670404,125.31,5,2,2,有,有,25300000,201899,,0.0,0,其他增建;,RPRPMLTJLHGGFEA08EA,105.55,0.0,5.06,有,032
北投區,房地(土地+建物),中山路1~30號,24.53,都市：其他:特定觀光商業專用區。,,,1100303,土地1建物2車位0,二十三層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920127,181.44,2,2,2,有,有,33990000,187335,,0.0,0,,RPSPMLTJLHGGFEA18EA,92.57,0.0,37.76,有,
士林區,房地(土地+建物)+車位,中庸一路1~30號,117.93,都市：其他:住宅區(原為保護區，經都市計畫檢討主要計畫變更，但因細部計畫及整體開發作業尚未完成，尚未能准許依變更後計畫用途使用)。,,,1100127,土地2建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831003,279.98,3,2,2,有,有,30000000,116398,坡道平面,65.2,5000000,陽台外推;其他增建;,RPTPMLTJLHGGFEA28EA,142.28,1.53,19.44,有,
北投區,房地(土地+建物),同德街31~60號,28.87,都市：其他:第三種住宅區。,,,1100113,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730619,108.49,3,2,2,有,有,17200000,158540,,0.0,0,陽台外推;其他增建;,RPPNMLKKLHGGFEA86EA,92.22,7.08,0.0,無,
大安區,房地(土地+建物),光復南路240巷31~60號,10.47,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第肆種住宅區及第貳種商業區)。,,,1100205,土地1建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941213,67.14,3,1,1,有,有,23350000,347781,,0.0,0,陽台外推;,RPSOMLRKKHGGFFA97EA,41.94,0.8,5.37,有,
大安區,房地(土地+建物),信義路二段181~210號,13.49,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100105,土地3建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660909,106.57000000000001,3,2,1,有,有,27000000,253355,,0.0,0,,RPWNMLKLKHGGFFA67EA,86.31,0.0,0.0,有,
大安區,房地(土地+建物),羅斯福路三段269巷61~90號,30.43,都市：其他:第三種住宅區。,,,1100121,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.56,3,2,2,有,無,34500000,242003,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPNMLTJLHGGFFA77EA,142.56,0.0,0.0,有,
